7760-OYPDY,0,0,0,0,-1,1,0,1,0,0,0,0,2,0,0,1,2,0.5280628361338618,809,1,-0.5280628361338618,-1.893714023557587,-0.0833333333333333
7639-LIAYI,1,0,0,0,0,1,2,0,2,0,0,2,2,2,2,1,1,0.4981504901308714,3599,0,0.0,0.0,0.0
2954-PIBKO,0,0,1,1,1,1,2,0,2,0,2,2,0,0,2,1,1,-0.0203301739209587,3625,0,-0.0203301739209587,-49.18797316126534,0.0833333333333333
8012-SOUDQ,0,2,0,0,0,1,2,1,0,2,0,0,2,0,0,1,2,0.8471278601657574,3285,0,0.0,0.0,0.0
9420-LOJKX,0,0,0,0,0,1,0,1,2,2,0,0,2,2,0,1,1,1.141265929195161,789,1,0.0,0.0,0.0
6575-SUVOI,0,2,1,0,0,1,2,0,2,0,0,2,2,0,0,1,1,0.1574821050968162,1275,0,0.0,0.0,0.0
7495-OOKFY,0,2,1,0,0,1,2,1,0,2,0,0,0,0,0,1,1,0.5280628361338618,5113,1,0.0,0.0,0.0
4667-QONEA,0,2,1,1,1,1,0,0,2,2,2,2,0,2,1,1,1,0.3352943841145911,3782,0,0.3352943841145911,2.9824537612171382,0.0833333333333333
1658-BYGOY,1,2,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1.0199547481830342,1274,1,0.0,0.0,0.0
8769-KKTPH,0,0,1,1,1,1,2,1,2,0,0,0,2,2,1,1,1,1.1595456961969886,5104,0,1.1595456961969886,0.8624067187842065,0.0833333333333333
5067-XJQFU,1,2,1,1,1,1,2,1,0,2,2,2,2,2,1,1,2,1.4520219682262263,5554,0,1.4520219682262263,0.6886948139861092,0.0833333333333333
3957-SQXML,0,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,1,-1.3231790220511994,6313,0,-0.0,-0.0,0.0
5954-BDFSG,0,0,0,0,1,1,2,1,0,0,2,2,2,2,2,1,1,1.42044782522307,5936,0,1.42044782522307,0.7040033301743798,0.0833333333333333
0434-CSFON,0,0,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1.1877962451998123,3985,0,0.0,0.0,0.0
1215-FIGMP,1,0,0,0,1,1,2,1,0,2,0,0,2,0,0,1,0,0.8354952811645946,4530,0,0.8354952811645946,1.1968948494947906,0.0833333333333333
0526-SXDJP,1,0,1,0,1,0,1,0,2,2,2,0,0,0,2,0,0,-0.7531826509942192,2558,0,-0.7531826509942192,-1.3276991975421568,0.0833333333333333
0557-ASKVU,0,0,1,1,0,1,0,0,0,0,2,2,0,0,1,1,1,-0.344380588953353,6458,0,-0.0,-0.0,0.0
5698-BQJOH,0,0,0,0,0,1,2,1,0,0,0,0,2,2,0,0,2,0.9850570111795456,6233,1,0.0,0.0,0.0
5122-CYFXA,0,0,0,0,-1,1,0,0,0,2,0,2,2,2,0,1,2,0.3502505571160864,2086,0,-0.3502505571160864,-2.8550989479610247,-0.0833333333333333
8627-ZYGSZ,1,0,1,0,0,1,2,1,0,2,0,0,0,0,1,1,2,0.4698999411280475,3157,0,0.0,0.0,0.0
3410-YOQBQ,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,0,3,0.4798707231290441,2143,0,0.0,0.0,0.0
3170-NMYVV,0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,0,-1.4827115340671475,6398,0,-0.0,-0.0,0.0
7410-OIEDU,1,0,0,0,0,1,0,1,2,0,2,0,0,0,0,1,3,0.5014740841312035,6289,0,0.0,0.0,0.0
2273-QCKXA,1,0,0,0,-1,1,0,0,0,0,0,2,0,0,0,0,3,-0.5221928679711283,4137,0,0.5221928679711283,1.9150012634226372,-0.0833333333333333
0731-EBJQB,0,0,1,1,0,1,0,2,1,1,1,1,1,1,1,1,2,-1.4744025490663168,181,0,-0.0,-0.0,0.0
1891-QRQSA,1,2,1,1,1,1,2,1,2,0,2,2,2,2,2,1,0,1.5567151792366918,5562,0,1.5567151792366918,0.6423782671971853,0.0833333333333333
8028-PNXHQ,1,0,1,1,1,1,2,2,1,1,1,1,1,1,2,1,0,-1.3464441800535252,785,0,-1.3464441800535252,-0.7426969610451613,0.0833333333333333
5630-AHZIL,0,0,0,1,-1,1,0,0,2,0,0,2,0,2,0,1,0,-0.0086975949197961,1295,0,0.0086975949197961,114.97432614368864,-0.0833333333333333
2673-CXQEU,0,2,0,0,0,1,2,1,2,2,2,0,2,2,1,0,2,1.5201556452330371,5009,0,0.0,0.0,0.0
6416-JNVRK,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,-0.3028356639492,2339,0,-0.0,-0.0,0.0
5590-ZSKRV,0,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,3,-0.3360716039525224,4071,0,-0.0,-0.0,0.0
0191-ZHSKZ,1,2,0,0,0,1,0,0,2,2,0,0,2,2,0,1,2,0.3319707901142591,1742,0,0.0,0.0,0.0
3887-PBQAO,0,0,1,1,0,1,2,2,1,1,1,1,1,1,1,1,1,-1.2916048790480432,397,0,-0.0,-0.0,0.0
5919-TMRGD,0,0,0,1,-1,1,0,1,0,0,0,0,2,0,0,1,2,0.4848561141295422,5965,1,-0.4848561141295422,-2.062467542010527,-0.0833333333333333
8108-UXRQN,0,0,1,1,0,0,1,0,2,0,0,0,2,2,0,0,2,-0.4723389579661445,4676,0,-0.0,-0.0,0.0
9191-MYQKX,0,0,1,0,-1,1,0,1,0,0,2,0,0,0,0,1,0,0.3452651661155883,4199,1,-0.3452651661155883,-2.8963246085731518,-0.0833333333333333
9919-YLNNG,0,0,0,0,0,1,0,1,0,2,2,2,2,2,0,1,0,1.2974748472107769,3682,0,0.0,0.0,0.0
0318-ZOPWS,0,0,1,0,0,1,0,2,1,1,1,1,1,1,2,1,0,-1.4827115340671475,6490,0,-0.0,-0.0,0.0
4445-ZJNMU,1,0,0,0,0,1,2,1,0,2,0,0,2,2,0,1,1,1.1479131171958254,6363,0,0.0,0.0,0.0
4808-YNLEU,0,0,1,0,0,1,0,0,2,0,0,0,2,0,1,1,0,-0.0868020539276039,1852,0,-0.0,-0.0,0.0
1862-QRWPE,0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,0,-1.4660935640654862,108,0,-0.0,-0.0,0.0
2796-NNUFI,0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,1,3,-1.4893587220678115,6381,0,-0.0,-0.0,0.0
3016-KSVCP,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,3,-1.030702750021962,19,0,-0.0,-0.0,0.0
4767-HZZHQ,1,0,1,1,0,1,0,1,0,2,2,0,0,0,0,0,0,0.574593152138513,2229,0,0.0,0.0,0.0
2424-WVHPL,1,2,0,0,-1,1,0,1,0,0,0,2,0,0,0,0,2,0.3303089931140931,5722,0,-0.3303089931140931,-3.027468273100025,-0.0833333333333333
7233-PAHHL,1,0,1,1,1,1,2,0,2,0,2,2,2,2,2,1,3,0.6394032351449919,4717,0,0.6394032351449919,1.5639583027903832,0.0833333333333333
6067-NGCEU,0,0,0,0,1,1,2,1,2,2,2,0,2,2,0,1,1,1.5384354122348645,5574,0,1.5384354122348645,0.650011038095712,0.0833333333333333
9848-JQJTX,1,0,0,0,1,1,2,1,0,2,2,0,2,2,2,1,0,1.2010906212011416,5750,0,1.2010906212011416,0.8325766445227761,0.0833333333333333
8637-XJIVR,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,2,0.4715617381282135,6383,1,0.0,0.0,0.0
9803-FTJCG,1,0,1,1,1,1,2,0,2,2,0,2,0,0,1,1,1,0.0694068640880114,4018,0,0.0694068640880114,14.40779667446368,0.0833333333333333
0278-YXOOG,1,0,0,0,-1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4527991880641573,252,1,1.4527991880641573,0.6883263763526865,-0.0833333333333333
3212-KXOCR,1,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,-1.4544609850643233,203,0,-0.0,-0.0,0.0
4598-XLKNJ,0,2,1,0,0,1,0,1,0,2,2,0,2,2,0,1,2,1.1213243651931677,2175,1,0.0,0.0,0.0
6380-ARCEH,1,0,0,0,-1,1,0,2,1,1,1,1,1,1,0,0,3,-1.481049737066981,1610,0,1.481049737066981,0.675196771349193,-0.0833333333333333
3679-XASPY,0,0,1,1,-1,1,0,2,1,1,1,1,1,1,0,0,2,-1.505976692069473,1483,0,1.505976692069473,0.664020901472152,-0.0833333333333333
7123-WQUHX,1,0,0,0,0,1,2,1,0,0,2,2,2,0,1,0,0,1.0049985751815391,3122,0,0.0,0.0,0.0
5386-THSLQ,0,2,1,0,1,0,1,0,0,2,2,0,2,0,1,0,0,-0.6385186579827569,2630,0,-0.6385186579827569,-1.566124950405333,0.0833333333333333
3192-NQECA,1,0,1,0,1,1,2,1,0,2,2,2,2,2,2,1,0,1.503537675231376,5832,1,1.503537675231376,0.6650980655878903,0.0833333333333333
6180-YBIQI,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,3,-1.3447823830533592,1,0,1.3447823830533592,0.7436147389684656,-0.0833333333333333
6728-DKUCO,0,0,1,1,1,1,2,1,2,2,0,0,2,2,1,1,2,1.3091074262119398,5671,0,1.3091074262119398,0.7638792502535421,0.0833333333333333
9750-BOOHV,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,-1.150352134033923,6384,0,-0.0,-0.0,0.0
8597-CWYHH,1,0,0,0,0,1,2,1,0,0,0,0,2,2,1,0,3,0.9833952141793793,3358,0,0.0,0.0,0.0
2848-YXSMW,1,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,658,0,-1.5076384890696393,-0.6632889833426759,0.0833333333333333
0486-HECZI,1,0,1,0,0,1,2,1,2,2,0,0,2,0,0,1,2,1.0631614701873533,4391,1,0.0,0.0,0.0
4549-ZDQYY,0,0,0,0,0,1,0,0,2,0,2,2,0,0,1,0,1,-0.2263930019415581,2642,0,-0.0,-0.0,0.0
5712-AHQNN,0,0,0,0,0,1,0,1,0,2,2,0,2,0,0,1,2,0.893658176170409,3380,0,0.0,0.0,0.0
4846-WHAFZ,0,2,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.3901336851200734,2475,1,0.0,0.0,0.0
5256-SKJGO,0,0,1,1,1,0,1,0,0,2,0,2,2,2,2,1,2,-0.3377334009526884,2967,0,-0.3377334009526884,-2.960915325934852,0.0833333333333333
3071-VBYPO,1,0,1,1,-1,1,0,1,2,2,0,0,2,0,0,0,2,0.8338334841644282,2128,0,-0.8338334841644282,-1.199280213366347,-0.0833333333333333
9560-BBZXK,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,-1.1204397880309327,240,0,-0.0,-0.0,0.0
5299-RULOA,0,0,1,1,0,1,2,1,2,0,0,0,2,2,0,1,2,1.179487260198982,124,1,0.0,0.0,0.0
8402-OOOHJ,0,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-1.4660935640654862,6159,0,-0.0,-0.0,0.0
9445-ZUEQE,1,0,1,1,0,1,2,1,0,2,0,2,0,0,0,1,1,0.6792863631489789,1769,0,0.0,0.0,0.0
1091-SOZGA,0,0,1,1,0,1,2,1,0,0,2,0,2,2,1,1,1,1.1645310871974868,4581,0,0.0,0.0,0.0
2928-HLDBA,0,0,0,0,-1,1,0,2,1,1,1,1,1,1,0,0,3,-1.46443176706532,230,0,1.46443176706532,0.6828587191104374,-0.0833333333333333
0404-SWRVG,1,0,0,0,-1,1,2,1,0,0,0,0,0,0,0,1,2,0.3203382111130964,1931,1,-0.3203382111130964,-3.121700634474874,-0.0833333333333333
6497-TILVL,0,0,1,1,-1,1,0,0,2,0,0,0,0,0,0,0,3,-0.467353566965646,3039,0,0.467353566965646,2.139707649247952,-0.0833333333333333
7219-TLZHO,0,0,1,1,-1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4594463760648215,5043,0,1.4594463760648215,0.6851913280853398,-0.0833333333333333
4622-YNKIJ,1,0,0,0,0,1,0,1,2,0,0,2,2,0,2,1,2,0.8039211381614382,2632,0,0.0,0.0,0.0
4412-YLTKF,0,2,0,0,0,1,2,1,0,0,2,0,0,0,0,1,2,0.4416493921252231,1755,1,0.0,0.0,0.0
6734-PSBAW,1,0,1,0,1,1,2,2,1,1,1,1,1,1,2,1,0,-1.3697093380558512,1228,0,-1.3697093380558512,-0.7300819034711918,0.0833333333333333
3930-ZGWVE,1,0,0,0,-1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,1489,0,1.4960059100684764,0.6684465575558279,-0.0833333333333333
2639-UGMAZ,1,2,0,0,1,0,1,0,2,2,0,0,2,2,1,1,2,-0.2762469119465419,3403,0,-0.2762469119465419,-3.619949980883282,0.0833333333333333
2876-GZYZC,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,0.7042133181514708,394,0,0.0,0.0,0.0
6207-WIOLX,0,0,1,1,0,0,1,0,2,2,2,0,2,2,0,1,1,-0.2047896409393986,912,1,-0.0,-0.0,0.0
8587-XYZSF,1,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,-0.4723389579661445,2837,0,-0.4723389579661445,-2.117123699520885,0.0833333333333333
3091-FYHKI,1,0,0,0,-1,0,1,0,0,0,0,0,0,2,0,1,2,-0.9742016520163136,3032,1,0.9742016520163136,1.0264815287027822,-0.0833333333333333
2372-HWUHI,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,2,-0.6784017859867437,6057,1,0.6784017859867437,1.4740527252880686,-0.0833333333333333
7799-LGRDP,0,0,0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,-1.2982520670487077,348,0,-0.0,-0.0,0.0
7850-VWJUU,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0.3402797751150897,1304,0,0.0,0.0,0.0
3774-VBNXY,0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.481049737066981,510,0,-1.481049737066981,-0.675196771349193,0.0833333333333333
6217-KDYWC,1,0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,-1.5009913010689746,319,0,-1.5009913010689746,-0.6662263798291485,0.0833333333333333
0390-DCFDQ,0,2,1,0,-1,1,0,1,0,0,0,0,0,0,0,1,3,0.1890562480999726,5509,1,-0.1890562480999726,-5.289431080753125,-0.0833333333333333
3146-MSEGF,0,2,1,1,1,1,2,0,2,2,2,2,2,2,2,1,1,0.7740087921584478,5173,0,0.7740087921584478,1.2919749863814396,0.0833333333333333
4080-OGPJL,0,0,0,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0.2123214061022984,4664,1,0.0,0.0,0.0
1095-WGNGG,0,0,1,0,1,1,2,1,0,2,0,0,2,2,2,1,0,1.2060760122016398,4894,0,1.2060760122016398,0.829135136636544,0.0833333333333333
2636-SJDOU,1,0,0,0,1,1,2,1,2,2,0,0,0,0,1,1,1,0.6493740171459885,4419,0,0.6493740171459885,1.5399445805594054,0.0833333333333333
1131-QQZEB,1,2,1,0,1,1,2,2,1,1,1,1,1,1,2,0,0,-1.3564149620545218,1278,0,-1.3564149620545218,-0.7372375185412043,0.0833333333333333
5716-EZXZN,0,0,1,1,1,1,2,1,2,2,0,2,2,0,2,1,1,1.1396041321949948,5168,0,1.1396041321949948,0.8774976949200767,0.0833333333333333
6837-BJYDQ,1,0,0,0,-1,1,0,2,1,1,1,1,1,1,1,0,3,-1.5009913010689746,4983,0,1.5009913010689746,0.6662263798291485,-0.0833333333333333
2135-RXIHG,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,2,-0.6351950639824246,3821,1,0.6351950639824246,1.574319541000068,-0.0833333333333333
6440-DKQGE,1,0,0,1,0,1,0,0,0,2,2,0,2,0,1,0,1,-0.0086975949197961,1528,0,-0.0,-0.0,0.0
3466-BYAVD,1,0,1,1,0,1,0,0,0,2,2,2,0,2,0,1,3,0.1574821050968162,141,0,0.0,0.0,0.0
3780-YVMFA,0,0,1,1,0,1,0,0,0,0,0,2,2,2,0,1,2,0.1259079620936597,4669,0,0.0,0.0,0.0
3874-EQOEP,1,0,0,0,-1,1,2,1,0,0,0,0,2,2,0,0,3,1.0049985751815391,5236,1,-1.0049985751815391,-0.9950262853102428,-0.0833333333333333
1679-JRFBR,0,0,1,1,1,1,2,1,2,2,2,0,2,2,1,1,1,1.4420511862252297,5987,0,1.4420511862252297,0.693456660109398,0.0833333333333333
9073-ZZIAY,1,0,1,1,1,1,0,0,2,2,2,2,2,2,2,0,2,0.7091987091519689,4370,0,0.7091987091519689,1.4100420456006153,0.0833333333333333
3077-RSNTJ,0,0,1,1,-1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,250,0,1.4976677070686424,0.6677048559890408,-0.0833333333333333
6551-GNYDG,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0.5363718211346925,290,0,0.0,0.0,0.0
9167-APMXZ,0,0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0.6443886261454905,1378,0,0.0,0.0,0.0
2749-CTKAJ,1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,-1.4827115340671475,3583,0,-0.0,-0.0,0.0
6371-NZYEG,1,0,1,1,0,1,0,0,2,0,2,0,2,0,2,0,3,-0.0170065799206267,51,0,-0.0,-0.0,0.0
7554-NEWDD,1,0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,-1.2982520670487077,2166,0,-0.0,-0.0,0.0
8992-VONJD,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,1,2,-0.291203084948037,5844,0,-0.0,-0.0,0.0
0867-MKZVY,0,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,2,0.5862257311396761,1047,1,0.0,0.0,0.0
4482-EWFMI,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,2,0.1641292930974807,639,0,-0.1641292930974807,-6.092757575659064,-0.0833333333333333
4648-YPBTM,1,0,0,0,0,1,2,0,0,2,2,2,0,2,2,1,0,0.3037202411114352,3383,0,0.0,0.0,0.0
2907-ILJBN,0,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,3,-1.4677553610656522,1966,0,-0.0,-0.0,0.0
6345-FZOQH,1,0,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.491020519067978,659,0,-1.491020519067978,-0.6706815820990657,0.0833333333333333
3376-BMGFE,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,1,0,0.2040124211014678,2373,1,-0.2040124211014678,-4.901662309085469,-0.0833333333333333
5997-OPVFA,1,0,1,0,1,1,2,0,2,2,2,2,2,2,2,1,0,0.8072447321617703,5071,0,0.8072447321617703,1.2387816964543787,0.0833333333333333
3445-HXXGF,1,2,1,0,1,0,1,0,0,2,2,0,0,2,0,1,2,-0.6468276429835875,2300,1,-0.6468276429835875,-1.546006903683584,0.0833333333333333
1159-WFSGR,0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,2,-1.4744025490663168,2790,0,-0.0,-0.0,0.0
7654-YWJUF,1,0,1,0,0,1,0,1,2,0,2,2,0,0,1,1,0,0.6477122201458225,3064,0,0.0,0.0,0.0
1875-QIVME,0,0,1,0,-1,1,2,1,0,0,2,2,2,2,0,1,2,1.3174164112127704,2066,1,-1.3174164112127704,-0.7590614408092664,-0.0833333333333333
6727-IOTLZ,1,0,1,0,0,1,0,0,0,2,2,2,2,2,2,0,3,0.5712695581381809,339,0,0.0,0.0,0.0
0691-JVSYA,0,0,1,0,0,1,0,1,0,0,2,0,2,2,1,1,0,1.0000131841810405,4239,1,0.0,0.0,0.0
5918-VUKWP,0,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,-1.4694171580658184,5230,0,-0.0,-0.0,0.0
1744-JHKYS,0,0,1,0,0,1,2,2,1,1,1,1,1,1,0,0,2,-1.33148800705203,5916,0,-0.0,-0.0,0.0
2656-FMOKZ,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,0.3220000081132624,277,1,0.0,0.0,0.0
2070-FNEXE,0,2,0,0,-1,1,0,1,2,0,0,0,0,0,0,0,0,0.3884718881199074,4260,1,-0.3884718881199074,-2.5741888358138976,-0.0833333333333333
5947-SGKCL,0,0,1,1,0,1,2,1,0,2,2,0,2,2,0,1,0,1.3489905542159264,1001,0,0.0,0.0,0.0
3712-PKXZA,1,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,-1.4694171580658184,459,0,-1.4694171580658184,-0.6805419381360931,0.0833333333333333
6317-YPKDH,0,0,0,0,-1,0,1,0,0,2,0,0,0,0,0,0,0,-1.156999322034587,2507,1,1.156999322034587,0.8643047422930219,-0.0833333333333333
